,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Default,HighMonthlyCharges,ShortTenure
4453,4628,0,1,0,0,30.0,1,2,1,0,2,0,0,2,2,0,1,2,99.7,2967.35,1,1,0
4455,3467,1,0,0,0,15.0,1,2,0,0,2,0,2,0,0,0,1,1,58.6,939.7,1,0,1
4458,1008,1,0,1,0,10.0,1,2,1,0,0,2,0,2,2,0,1,2,98.5,1037.75,1,1,1
4460,5878,0,0,0,0,1.0,1,0,0,0,0,2,0,0,0,0,1,3,50.45,50.45,1,0,1
4463,1370,1,0,1,1,38.0,1,2,1,0,2,2,0,2,0,0,1,2,94.65,3624.3,1,1,0
4464,2217,0,0,0,0,1.0,1,2,1,0,2,0,0,2,2,0,1,1,100.25,100.25,1,1,1
4467,4306,0,0,0,0,16.0,1,2,1,0,0,2,0,0,2,0,1,2,88.45,1422.1,1,1,1
4468,3201,1,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.85,69.85,1,0,1
4469,2100,1,0,0,0,12.0,1,0,1,2,0,2,0,0,0,0,0,0,81.7,858.6,1,1,1
4471,3365,1,0,0,0,4.0,1,0,1,0,0,0,0,0,2,0,1,2,79.9,324.3,1,1,1
4473,5029,0,0,0,0,15.0,1,2,2,1,1,1,1,1,1,0,1,1,25.4,399.6,1,0,1
4476,1700,1,1,1,0,41.0,1,2,1,2,0,2,0,0,0,0,1,0,83.75,3273.55,1,1,0
4481,5262,0,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,0,3,20.9,20.9,1,0,1
4485,5604,0,0,1,0,1.0,1,0,1,0,0,0,0,0,0,0,1,3,69.4,69.4,1,0,1
4487,4757,0,0,0,0,7.0,1,2,1,0,0,0,0,0,0,0,1,2,74.9,541.15,1,1,1
4493,2592,0,1,1,0,42.0,1,0,1,2,0,0,0,0,0,0,1,1,74.15,3229.4,1,1,0
4500,3287,0,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,70.1,70.1,1,0,1
4504,4374,0,0,0,1,12.0,1,2,1,2,0,0,0,0,0,0,1,2,78.3,909.25,1,1,1
4507,869,1,0,0,0,55.0,1,2,1,0,0,0,0,2,2,0,1,2,96.8,5283.95,1,1,0
4508,6792,0,0,0,0,17.0,1,2,1,2,2,0,0,2,0,0,1,2,94.4,1617.5,1,1,1
4514,1352,0,0,0,0,1.0,1,0,1,0,2,0,0,2,0,0,0,2,84.3,84.3,1,1,1
4518,6044,0,1,1,1,72.0,1,2,0,2,2,2,2,2,2,2,0,1,92.45,6440.25,1,1,0
4522,1351,0,1,1,0,11.0,1,2,1,0,0,2,0,2,2,0,1,2,99.55,1131.2,1,1,1
4523,6218,1,1,0,0,8.0,1,2,1,0,0,2,0,0,0,0,1,2,81.25,585.95,1,1,1
4525,2439,1,0,1,1,1.0,1,0,2,1,1,1,1,1,1,0,0,0,19.95,19.95,1,0,1
4529,2758,1,0,1,0,23.0,1,2,1,2,2,2,0,2,0,0,1,2,99.25,2186.4,1,1,1
4532,5438,0,0,0,0,39.0,1,0,1,0,0,2,2,0,0,2,1,2,80.45,3201.55,1,1,0
4536,3455,1,0,1,1,9.0,1,2,1,0,0,2,0,0,0,0,1,0,79.35,661.25,1,1,1
4537,1458,0,0,0,0,15.0,1,2,1,0,2,0,0,0,0,0,1,2,79.75,1111.85,1,1,1
4540,6788,0,0,1,1,30.0,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3046.15,1,1,0
4541,2394,1,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.35,69.35,1,0,1
4543,252,0,0,0,0,3.0,1,0,1,0,0,0,2,0,2,0,0,2,85.8,272.2,1,1,1
4544,3035,1,0,1,1,67.0,1,2,0,2,0,2,0,2,2,2,1,2,79.7,5293.4,1,1,0
4546,6383,0,1,0,0,1.0,1,2,0,0,0,0,0,0,0,0,0,3,50.55,50.55,1,0,1
4549,201,1,0,1,0,1.0,1,0,1,0,0,0,0,2,0,0,1,2,80.55,80.55,1,1,1
4551,3914,0,0,1,1,12.0,1,2,1,0,2,2,0,0,0,0,1,2,84.5,916.9,1,1,1
4553,3951,0,0,0,0,22.0,1,0,1,0,2,0,0,0,2,0,1,3,84.3,1855.65,1,1,1
4561,2630,1,0,0,0,2.0,1,0,1,0,0,0,0,0,0,0,1,2,67.75,116.65,1,0,1
4563,5715,0,1,0,0,27.0,1,2,1,0,0,0,0,0,2,0,1,2,85.25,2287.25,1,1,1
4568,3161,0,0,0,0,10.0,1,2,1,0,2,0,0,0,0,0,1,0,80.05,830.7,1,1,1
4569,3429,1,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,0,3,20.0,20.0,1,0,1
4574,5419,0,0,0,0,22.0,1,0,0,2,0,0,0,0,0,0,1,1,48.8,1054.6,1,0,1
4590,725,0,1,0,0,1.0,1,2,1,0,0,0,0,0,2,0,1,2,85.05,85.05,1,1,1
4599,3249,0,0,1,1,21.0,1,0,1,0,2,2,2,2,2,0,1,2,102.8,2110.15,1,1,1
4602,2397,0,0,0,0,6.0,1,0,1,0,0,2,2,2,2,0,1,3,99.95,547.65,1,1,1
4615,2000,1,0,1,0,72.0,1,2,1,2,2,2,2,2,2,1,1,0,117.8,8684.8,1,1,0
4618,4955,0,1,0,0,54.0,1,2,1,0,2,0,0,0,0,0,1,2,79.5,4370.25,1,1,0
4624,2987,1,0,1,0,3.0,1,2,1,0,0,0,2,0,0,0,1,0,79.65,251.75,1,1,1
4629,210,1,0,0,0,8.0,1,0,1,0,0,2,0,2,2,0,1,2,94.7,740.3,1,1,1
4636,1688,1,0,0,0,5.0,1,2,1,0,0,2,0,2,0,0,1,2,92.5,452.7,1,1,1
4637,3333,0,0,1,1,1.0,1,0,2,1,1,1,1,1,1,0,0,3,19.45,19.45,1,0,1
4643,5541,0,0,0,0,2.0,1,2,1,0,0,0,0,0,0,0,1,2,75.55,166.3,1,1,1
4645,1254,1,0,1,1,1.0,1,0,1,0,0,0,0,0,0,0,1,2,70.0,70.0,1,0,1
4647,3875,1,0,1,1,65.0,1,0,0,2,0,0,2,2,2,2,1,0,74.8,4820.15,1,1,0
4650,3700,0,0,1,0,33.0,1,2,1,0,2,2,0,2,2,0,1,2,104.4,3409.6,1,1,0
4656,2468,0,0,0,0,15.0,1,0,1,2,0,0,0,2,0,0,0,2,86.2,1270.2,1,1,1
4658,1420,0,0,1,1,30.0,0,1,0,0,0,0,2,2,2,0,0,1,51.2,1561.5,1,0,0
4665,603,0,0,0,0,2.0,1,0,2,1,1,1,1,1,1,0,0,3,19.5,31.55,1,0,1
4668,491,0,1,0,0,4.0,1,2,1,0,0,0,0,0,0,0,1,2,74.9,321.75,1,1,1
4669,5352,0,0,0,0,2.0,1,2,1,0,0,0,0,0,0,0,0,1,74.9,147.15,1,1,1
4676,2362,0,0,0,0,25.0,1,2,1,0,2,0,0,2,2,0,1,2,100.25,2387.75,1,1,1
4678,4533,0,1,0,0,25.0,1,2,1,2,2,0,0,2,2,0,1,3,102.8,2660.2,1,1,1
4680,5290,1,0,0,0,43.0,1,2,1,0,0,0,2,2,2,1,1,2,100.0,4211.55,1,1,0
4682,5975,1,0,1,0,10.0,1,0,1,0,2,0,2,2,2,0,1,2,99.85,990.9,1,1,1
4683,2093,0,0,0,1,2.0,1,2,1,0,0,0,0,2,2,0,1,0,94.2,193.8,1,1,1
4686,7012,1,1,0,0,9.0,1,2,1,0,0,0,0,0,2,0,1,2,83.85,790.15,1,1,1
4687,338,0,1,0,0,27.0,1,2,1,0,0,2,0,0,2,0,0,1,88.3,2467.75,1,1,1
4689,4462,1,0,0,0,69.0,1,0,1,0,2,2,2,2,2,1,1,0,104.05,7262.0,1,1,0
4692,2545,1,0,1,0,22.0,1,0,1,0,0,2,0,2,2,0,1,1,94.7,1914.9,1,1,1
4696,2661,0,1,1,0,56.0,1,2,1,0,0,2,0,2,2,0,1,0,100.65,5688.05,1,1,0
4703,5790,0,1,1,0,66.0,1,2,0,0,2,2,0,2,2,2,1,0,80.55,5265.1,1,1,0
4708,2046,1,1,1,0,24.0,1,2,1,2,0,0,0,0,0,0,1,2,78.85,1772.25,1,1,1
4711,4663,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,3,44.45,44.45,1,0,1
4724,234,1,0,0,0,36.0,1,2,1,0,0,0,0,0,2,0,1,2,84.9,3067.2,1,1,0
4726,2946,1,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25,1,0,1
4728,2975,1,0,0,0,1.0,1,0,1,0,2,0,0,0,0,0,1,2,74.35,74.35,1,1,1
4730,1053,1,0,0,0,1.0,1,2,0,0,0,2,2,0,0,0,0,3,62.05,62.05,1,0,1
4739,2873,1,0,1,1,39.0,1,0,0,2,0,2,2,2,2,1,0,1,80.0,3182.95,1,1,0
4743,1627,1,0,0,0,5.0,1,2,1,0,2,2,0,2,2,0,0,3,104.1,541.9,1,1,1
4745,1905,1,1,1,0,24.0,0,1,0,2,0,0,0,0,2,0,0,0,39.1,971.3,1,0,1
4751,434,1,0,0,0,2.0,1,2,1,0,0,0,0,0,0,0,1,2,76.5,162.45,1,1,1
4754,4698,1,0,0,0,5.0,1,0,0,0,0,0,2,0,0,0,1,2,49.2,216.9,1,0,1
4756,6206,1,0,0,0,11.0,1,2,2,1,1,1,1,1,1,0,0,1,23.15,245.2,1,0,1
4758,4053,0,0,1,1,4.0,1,0,1,0,0,0,0,0,2,0,0,2,80.85,302.75,1,1,1
4762,1086,1,0,0,0,1.0,1,2,0,0,2,0,2,0,0,0,0,3,60.1,60.1,1,0,1
4764,6163,1,0,0,0,1.0,1,0,1,0,0,0,0,2,0,0,1,2,78.95,78.95,1,1,1
4769,2055,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,2,45.15,98.5,1,0,1
4776,1138,0,0,0,0,3.0,1,0,1,0,0,0,0,2,0,0,1,2,79.4,244.65,1,1,1
4778,6078,1,0,0,0,44.0,0,1,0,0,2,2,0,2,2,1,1,3,53.95,2375.4,1,0,0
4780,3886,0,0,1,0,24.0,1,0,1,0,2,2,0,2,2,0,1,1,99.3,2431.35,1,1,1
4790,6246,1,0,0,0,18.0,1,2,1,0,2,0,0,0,0,0,1,2,80.65,1451.9,1,1,1
4794,344,0,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,3,71.1,71.1,1,1,1
4797,5018,0,1,1,0,65.0,1,2,1,0,2,2,0,2,2,1,1,2,106.25,6979.8,1,1,0
4800,4621,0,0,1,0,53.0,1,0,2,1,1,1,1,1,1,1,0,0,20.8,1021.8,1,0,0
4805,6538,1,1,0,0,1.0,1,2,1,0,0,0,0,2,2,0,1,2,94.0,94.0,1,1,1
4815,764,0,1,0,0,15.0,1,2,1,0,2,0,0,0,2,0,0,2,89.85,1424.95,1,1,1
4816,3657,0,0,0,0,4.0,1,0,0,0,0,0,0,0,0,0,1,3,46.0,193.6,1,0,1
4817,3656,0,0,0,0,9.0,1,0,0,0,2,0,2,2,0,0,0,3,66.25,620.55,1,0,1
4819,5158,0,0,0,0,22.0,1,2,1,0,0,0,2,2,0,0,1,2,90.0,1993.8,1,1,1
4820,6726,1,0,0,0,38.0,1,0,1,0,0,0,0,0,0,1,1,0,70.45,2597.6,1,1,0
4824,408,1,0,0,1,53.0,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1052.35,1,0,0
4828,6839,1,0,0,0,1.0,1,0,0,2,0,0,2,0,0,0,1,2,53.95,53.95,1,0,1
4831,2359,0,1,0,0,8.0,1,2,1,0,2,2,0,2,2,0,1,2,105.5,829.55,1,1,1
4832,6720,0,0,0,1,16.0,1,0,1,0,0,0,0,2,0,0,1,2,81.0,1312.15,1,1,1
4842,3612,0,0,1,1,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.8,69.8,1,0,1
4844,2135,1,1,0,0,7.0,1,2,1,0,0,0,0,0,0,0,0,3,73.75,545.15,1,1,1
4847,4042,1,1,0,0,9.0,1,2,0,2,0,0,0,0,0,0,0,2,54.55,494.05,1,0,1
4852,6127,0,1,0,0,37.0,1,2,1,0,0,0,0,0,0,0,1,2,76.25,2841.55,1,1,0
4853,3818,0,0,0,0,5.0,1,2,1,0,0,0,0,2,2,0,1,3,93.9,486.85,1,1,1
4856,1387,0,1,0,0,3.0,1,0,1,0,0,0,0,0,0,0,1,2,70.4,204.7,1,1,1
4861,6141,0,0,1,1,31.0,1,2,1,0,2,0,0,0,2,0,1,2,91.15,2995.45,1,1,0
4867,2604,0,0,0,0,2.0,1,0,1,0,0,0,0,0,0,0,1,2,70.95,137.95,1,1,1
4873,1755,0,0,1,0,37.0,1,2,1,0,0,2,0,2,2,0,1,2,99.5,3762.0,1,1,0
4879,814,0,0,0,0,38.0,1,0,1,2,2,2,0,0,0,0,1,1,83.9,3233.6,1,1,0
4880,1578,0,1,1,0,48.0,1,2,1,2,2,2,2,2,2,0,0,2,117.45,5438.9,1,1,0
4881,4185,1,0,0,0,10.0,1,0,1,2,2,2,0,2,2,0,1,2,104.4,1081.45,1,1,1
4888,3713,1,1,0,0,8.0,0,1,0,0,0,2,0,0,0,0,1,2,29.4,221.9,1,0,1
4898,3085,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,3,44.65,74.9,1,0,1
4903,6344,0,0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,2,25.25,58.9,1,0,1
4904,1073,0,0,0,1,4.0,1,2,1,0,2,2,0,0,0,0,0,0,84.05,333.55,1,1,1
4905,5071,1,1,1,0,37.0,1,2,1,0,0,0,0,2,0,0,1,2,85.7,3171.15,1,1,0
4906,2644,0,0,0,0,1.0,1,0,1,0,2,0,0,0,0,0,1,2,74.7,74.7,1,1,1
4908,5202,0,0,0,0,5.0,1,2,1,0,2,0,0,2,0,0,1,2,90.8,455.5,1,1,1
4913,2776,0,1,0,0,28.0,1,2,1,0,2,2,0,2,2,0,1,2,106.15,3152.5,1,1,1
4915,4701,0,0,0,0,30.0,1,0,0,2,2,2,2,2,2,1,0,0,85.35,2530.4,1,1,0
4917,3740,1,1,0,0,36.0,1,2,1,2,0,0,0,2,0,0,1,2,90.85,3186.7,1,1,0
4929,3817,0,0,0,0,1.0,0,1,0,0,0,0,0,2,0,0,1,2,35.75,35.75,1,0,1
4933,1869,0,1,1,1,4.0,1,0,0,0,0,0,0,0,0,0,0,2,46.0,181.6,1,0,1
4943,4539,1,0,1,1,17.0,1,0,1,2,0,2,0,2,0,0,1,2,89.4,1539.45,1,1,1
4946,998,1,0,0,0,3.0,1,0,2,1,1,1,1,1,1,0,1,3,19.8,58.15,1,0,1
4947,1796,1,0,1,1,4.0,1,2,0,0,0,0,0,0,0,0,1,2,50.9,225.6,1,0,1
4951,1788,1,0,0,0,4.0,1,0,1,0,0,0,0,2,0,0,1,2,81.0,340.85,1,1,1
4952,3315,1,0,0,0,26.0,1,2,1,0,0,2,0,2,2,0,1,2,98.35,2515.3,1,1,1
4954,2559,1,0,0,0,5.0,0,1,0,0,2,0,0,2,2,0,1,3,51.0,305.95,1,0,1
4955,4880,0,0,1,0,4.0,1,2,1,0,2,0,0,2,0,0,1,2,91.65,365.4,1,1,1
4959,6835,1,0,0,1,1.0,1,0,1,0,0,0,0,2,2,0,1,2,90.85,90.85,1,1,1
4960,4152,1,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,3,69.4,69.4,1,0,1
4961,2246,0,1,0,0,8.0,1,0,1,0,0,2,0,2,2,0,1,1,94.45,742.95,1,1,1
4964,5563,0,0,1,1,1.0,1,0,2,1,1,1,1,1,1,0,1,1,20.15,20.15,1,0,1
4965,5286,1,1,0,0,50.0,1,2,1,0,0,0,0,2,2,0,1,2,95.7,4816.7,1,1,0
4969,2763,0,0,0,0,26.0,1,2,1,0,0,0,0,0,0,0,1,0,74.95,1834.95,1,1,1
4970,6502,0,0,0,0,6.0,0,1,0,0,0,2,0,2,2,0,1,2,47.95,305.1,1,0,1
4972,3067,0,0,0,0,3.0,1,2,0,0,0,0,2,2,0,0,1,2,63.6,155.65,1,0,1
4979,3082,1,0,0,0,3.0,0,1,0,0,2,0,2,0,0,0,1,3,36.85,108.7,1,0,1
4983,3419,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,2,44.1,44.1,1,0,1
4986,5672,1,0,0,0,14.0,0,1,0,0,0,2,0,2,2,0,1,2,50.75,712.75,1,0,1
4987,5055,0,1,1,0,61.0,1,2,1,0,2,2,0,2,2,1,1,1,104.4,6405.0,1,1,0
4988,1258,0,1,1,0,40.0,0,1,0,0,2,0,0,2,0,0,1,2,39.3,1637.4,1,0,0
4996,1038,0,0,0,0,58.0,1,0,1,2,2,2,0,2,2,1,1,2,106.45,6145.85,1,1,0
4999,6812,0,0,0,0,18.0,1,0,1,2,0,0,0,2,2,0,1,2,96.05,1740.7,1,1,1
5000,5606,0,0,0,0,7.0,1,2,1,0,0,0,0,0,0,0,1,0,75.1,552.95,1,1,1
5002,3373,1,1,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,2,44.7,93.7,1,0,1
5006,5884,1,0,0,0,19.0,1,0,0,0,0,2,2,0,0,0,1,1,55.0,1046.5,1,0,1
5008,1264,1,0,1,1,11.0,1,2,1,0,0,0,0,0,0,0,1,2,74.35,834.2,1,1,1
5010,1618,0,0,1,0,39.0,1,0,1,2,0,2,2,2,2,1,1,1,104.7,4134.85,1,1,0
5011,6420,0,0,0,0,15.0,1,2,0,2,0,0,0,0,0,0,1,3,55.7,899.8,1,0,1
5021,2904,0,0,0,0,5.0,1,0,2,1,1,1,1,1,1,0,0,1,19.85,108.05,1,0,1
5028,4715,0,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,1,0,1
5032,2265,1,1,1,0,10.0,1,2,1,0,0,0,0,0,2,0,0,2,85.55,851.75,1,1,1
5035,4315,1,0,0,1,6.0,1,0,1,0,0,2,0,2,2,0,0,3,94.5,575.45,1,1,1
5041,876,0,1,1,0,16.0,1,2,1,0,0,0,0,0,2,0,1,1,85.35,1375.15,1,1,1
5042,6305,0,0,0,0,2.0,1,0,1,0,0,0,0,2,0,0,1,3,79.65,152.7,1,1,1
5044,3299,0,1,0,0,2.0,1,0,1,0,0,0,0,0,2,0,1,2,79.6,195.05,1,1,1
5048,3019,1,1,0,0,19.0,1,2,1,2,0,0,0,2,0,0,1,2,90.6,1660.0,1,1,1
5054,2045,0,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,1,0,20.2,20.2,1,0,1
5055,5501,1,0,1,0,66.0,1,2,1,2,0,2,0,2,2,2,1,1,106.05,6981.35,1,1,0
5064,4899,0,0,0,0,36.0,1,2,1,0,2,0,0,2,2,0,1,2,99.15,3615.6,1,1,0
5067,2016,0,0,1,0,39.0,0,1,0,2,0,2,0,2,2,0,0,2,55.9,2184.35,1,0,0
5068,2626,1,0,0,0,21.0,1,2,1,0,2,0,0,0,0,0,1,2,82.35,1852.85,1,1,1
5069,4016,1,0,0,0,2.0,0,1,0,0,2,2,2,0,0,0,1,1,40.4,77.15,1,0,1
5074,1101,0,0,0,0,4.0,1,2,1,0,0,0,0,0,0,0,0,2,75.35,338.1,1,1,1
5075,3222,1,0,0,1,35.0,1,0,1,0,0,2,0,2,0,1,1,2,85.15,3030.6,1,1,0
5081,1125,0,0,1,1,33.0,1,0,1,0,0,2,0,2,2,1,1,2,93.8,3124.5,1,1,0
5091,2586,1,0,0,0,45.0,1,0,2,1,1,1,1,1,1,1,1,2,20.4,930.45,1,0,0
5095,4599,1,1,1,0,7.0,1,2,1,2,2,0,0,0,2,0,1,1,94.7,673.1,1,1,1
5096,1781,1,0,0,0,6.0,0,1,0,0,2,0,0,0,0,0,1,1,30.5,208.7,1,0,1
5103,5860,1,1,0,0,3.0,1,2,1,0,0,0,0,0,0,0,1,2,77.0,237.75,1,1,1
5104,4860,0,0,0,1,11.0,1,0,2,1,1,1,1,1,1,0,0,1,20.1,221.35,1,0,1
5105,6996,0,0,0,0,1.0,1,0,1,0,0,2,0,0,0,0,0,2,75.3,75.3,1,1,1
5110,2083,0,1,1,0,40.0,1,0,1,0,2,0,2,2,2,1,1,1,99.2,4062.2,1,1,0
5116,4736,1,1,0,0,47.0,1,0,1,2,0,0,0,0,2,0,0,3,85.5,4042.3,1,1,0
5117,951,0,0,0,0,7.0,1,0,2,1,1,1,1,1,1,0,0,3,20.05,164.85,1,0,1
5121,3331,1,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,2,70.4,70.4,1,1,1
5125,6031,1,0,1,1,7.0,1,0,0,2,0,0,0,0,0,1,1,2,49.75,331.3,1,0,1
5128,5682,0,1,0,0,15.0,1,0,1,0,2,0,0,0,0,0,1,1,75.3,1147.45,1,1,1
5130,2068,0,0,1,0,11.0,1,2,1,0,0,0,0,2,2,0,1,2,94.0,1078.9,1,1,1
5132,5813,1,0,0,0,67.0,1,2,1,2,2,2,2,2,2,1,1,0,118.35,7804.15,1,1,0
5135,3215,1,0,0,0,8.0,0,1,0,2,0,0,0,0,0,0,1,2,30.45,226.45,1,0,1
5136,4228,0,0,1,0,44.0,1,2,1,0,0,0,0,2,2,0,1,2,96.1,4364.1,1,1,0
5138,4881,1,1,1,0,24.0,1,2,1,0,2,2,0,2,2,0,1,2,104.25,2433.9,1,1,1
5139,5674,1,1,0,0,15.0,1,2,1,0,2,0,0,0,0,0,1,2,80.2,1217.25,1,1,1
5159,6950,0,0,1,1,17.0,1,2,1,2,0,2,0,2,2,0,1,2,104.2,1743.5,1,1,1
5170,5714,1,1,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,0,1
5173,4253,1,0,0,0,9.0,1,0,1,0,0,0,0,0,2,0,1,2,80.8,713.1,1,1,1
5179,648,0,0,0,0,7.0,1,0,1,0,0,0,0,2,0,0,1,3,80.3,526.7,1,1,1
5182,2563,1,1,1,0,36.0,1,2,1,0,0,0,0,0,2,0,1,2,84.1,3021.6,1,1,0
5184,6372,1,0,0,0,3.0,1,0,0,0,0,0,2,2,2,0,1,2,69.35,191.35,1,0,1
5188,6336,0,1,1,1,34.0,1,2,1,0,2,0,0,0,0,0,1,3,79.6,2718.3,1,1,0
5191,2651,0,1,0,0,1.0,0,1,0,0,0,0,0,2,0,0,1,2,36.45,36.45,1,0,1
5199,1279,1,0,0,1,22.0,1,0,1,0,2,2,0,2,0,0,1,2,89.4,2001.5,1,1,1
5203,440,0,1,1,0,47.0,1,2,1,2,0,0,0,0,0,0,0,2,80.35,3825.85,1,1,0
5212,6589,0,1,1,0,24.0,0,1,0,0,0,2,0,0,2,0,1,1,40.65,933.3,1,0,1
5215,1916,1,0,1,0,53.0,0,1,0,0,2,2,2,2,2,1,1,2,60.45,3184.25,1,0,0
5216,5933,0,0,1,0,8.0,1,2,1,0,0,0,0,0,2,0,1,2,84.9,764.95,1,1,1
5219,2069,0,0,1,1,2.0,1,0,1,0,2,0,0,0,0,0,1,0,73.55,145.4,1,1,1
5220,5557,0,0,1,0,8.0,1,0,2,1,1,1,1,1,1,0,0,0,20.15,156.25,1,0,1
5221,2110,0,0,1,0,48.0,0,1,0,0,2,2,0,0,0,1,0,3,34.7,1604.5,1,0,0
5234,5902,0,1,1,0,43.0,1,2,1,0,0,2,2,2,2,1,1,2,107.55,4533.9,1,1,0
5236,729,1,1,1,0,16.0,1,2,1,0,0,2,0,2,2,0,1,2,98.75,1587.55,1,1,1
5238,186,0,0,1,0,8.0,1,0,1,0,2,2,0,2,2,0,0,2,101.15,842.9,1,1,1
5247,3807,1,0,0,0,20.0,1,2,1,0,0,2,0,2,0,0,1,2,88.7,1761.45,1,1,1
5251,1330,0,0,0,0,2.0,1,0,1,0,0,0,0,2,0,0,1,2,79.75,164.5,1,1,1
5252,3498,0,0,0,0,27.0,1,2,1,0,0,0,0,2,2,0,1,3,94.55,2724.6,1,1,1
5256,5998,0,1,0,0,5.0,1,0,1,0,0,0,0,0,0,0,1,3,69.05,318.5,1,0,1
5261,1046,1,0,1,1,52.0,1,2,1,0,0,2,2,0,2,2,1,0,96.25,4990.25,1,1,0
5262,4270,1,1,0,0,37.0,1,2,1,0,0,2,0,2,2,0,1,2,101.1,3744.05,1,1,0
5263,6086,1,0,0,0,69.0,1,2,1,0,2,0,2,2,2,1,1,0,104.7,7220.35,1,1,0
5275,4731,1,0,0,1,40.0,1,0,0,2,2,0,0,0,0,0,1,3,55.25,2139.2,1,0,0
5277,6199,0,0,0,0,6.0,1,2,1,0,2,0,0,2,0,0,1,2,90.1,521.3,1,1,1
5280,6699,1,0,0,0,11.0,1,2,0,0,0,2,0,0,0,0,0,2,53.75,608.0,1,0,1
5282,223,0,0,0,0,6.0,1,0,1,0,0,0,0,2,2,0,0,2,89.3,577.6,1,1,1
5287,2117,0,0,1,0,3.0,1,2,1,0,0,0,0,2,2,0,1,2,95.2,292.85,1,1,1
5289,2311,0,1,0,0,5.0,0,1,0,0,0,0,0,2,2,0,0,2,45.7,198.0,1,0,1
5291,2258,1,0,1,0,8.0,1,0,1,2,0,0,0,0,0,0,1,2,74.5,609.9,1,1,1
5293,5710,0,0,0,0,1.0,1,0,1,0,0,0,0,2,0,0,1,2,79.65,79.65,1,1,1
5304,3949,0,1,1,0,28.0,1,2,1,0,0,0,2,2,2,0,1,1,101.3,2812.2,1,1,1
5305,6230,0,0,1,1,1.0,1,0,1,0,0,0,0,2,0,0,1,3,80.05,80.05,1,1,1
5306,1414,1,0,1,1,29.0,1,2,1,0,0,2,0,0,2,0,1,2,89.2,2698.35,1,1,0
5311,4198,1,0,1,1,19.0,1,2,1,0,0,0,0,0,2,0,1,2,83.65,1465.75,1,1,1
5316,5708,0,0,1,0,6.0,1,0,2,1,1,1,1,1,1,0,0,0,19.5,146.3,1,0,1
5317,6722,1,0,0,0,1.0,1,0,0,0,0,0,2,0,0,0,0,3,51.25,51.25,1,0,1
5320,1413,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,2,45.6,45.6,1,0,1
5322,830,0,0,0,0,6.0,1,0,0,0,0,0,2,0,0,0,1,0,49.65,267.35,1,0,1
5331,4025,1,0,1,1,15.0,1,0,2,1,1,1,1,1,1,0,1,2,20.0,288.05,1,0,1
5334,2003,0,0,1,0,25.0,0,1,0,0,0,0,0,2,0,0,1,0,34.0,853.0,1,0,1
5335,4061,1,1,1,0,10.0,1,0,1,0,2,2,2,2,0,0,1,3,92.5,934.1,1,1,1
5338,2188,0,0,1,1,13.0,1,0,1,0,0,0,0,2,2,0,0,2,88.35,1222.8,1,1,1
5339,4523,0,0,1,1,49.0,1,2,1,0,2,2,2,2,2,2,1,0,107.95,5293.2,1,1,0
5346,2067,0,1,0,0,1.0,1,2,1,0,0,0,0,0,0,0,1,3,74.45,74.45,1,1,1
5347,2454,0,0,0,0,37.0,1,0,0,0,0,0,0,2,2,0,1,2,64.75,2345.2,1,0,0
5350,6697,1,0,0,0,26.0,1,0,1,0,2,2,0,2,0,0,0,2,89.8,2335.3,1,1,1
5356,3997,0,0,0,0,12.0,1,0,1,0,0,2,0,2,2,1,0,3,95.5,1115.15,1,1,1
5364,3621,0,1,0,0,10.0,0,1,0,0,0,0,2,0,0,0,1,2,29.65,291.4,1,0,1
5365,3463,1,0,1,1,5.0,1,2,1,2,0,2,0,0,0,0,1,2,84.5,453.75,1,1,1
5369,6374,1,0,0,0,18.0,1,2,1,0,0,2,0,0,2,0,1,1,90.7,1597.25,1,1,1
